rc1_10_1

VEHICLE CAPACITY
800

DEPOT
XCOORD.    YCOORD.
0           0

NOMBER OF EVENTS
1000

DE. NO.  XCOORD.    YCOORD.    DEMAND   DELIVERY
1	440	436	18	1
2	214	394	10	1
3	476	483	10	1
4	352	487	27	1
5	230	197	40	1
6	175	239	23	1
7	133	202	33	1
8	328	458	17	1
9	25	499	10	1
10	226	423	15	1
11	313	282	20	1
12	60	454	10	1
13	239	486	3	1
14	102	264	10	1
15	408	452	10	1
16	451	62	5	1
17	203	390	40	1
18	92	233	10	1
19	7	300	30	1
20	409	90	20	1
21	307	108	10	1
22	347	54	10	1
23	406	87	10	1
24	371	332	14	1
25	116	466	20	1
26	441	265	40	1
27	130	140	17	1
28	80	117	24	1
29	421	387	15	1
30	83	300	26	1
31	136	52	10	1
32	18	462	20	1
33	390	120	24	1
34	188	119	44	1
35	467	114	10	1
36	440	292	24	1
37	268	400	20	1
38	391	202	14	1
39	377	432	20	1
40	80	290	10	1
41	439	15	20	1
42	307	52	23	1
43	111	192	11	1
44	131	56	10	1
45	88	286	10	1
46	69	414	6	1
47	41	232	16	1
48	323	77	36	1
49	340	416	36	1
50	86	199	23	1
51	314	124	20	1
52	375	191	30	1
53	226	175	23	1
54	242	106	28	1
55	417	417	10	1
56	419	459	20	1
57	389	11	20	1
58	450	416	25	1
59	246	255	10	1
60	71	333	10	1
61	105	474	27	1
62	20	489	10	1
63	388	331	20	1
64	92	259	4	1
65	200	261	10	1
66	400	288	30	1
67	299	285	3	1
68	378	199	10	1
69	325	147	14	1
70	421	386	29	1
71	404	447	20	1
72	412	478	7	1
73	26	67	15	1
74	358	183	20	1
75	30	302	10	1
76	176	470	14	1
77	96	270	20	1
78	243	408	15	1
79	60	29	32	1
80	34	169	11	1
81	407	280	10	1
82	277	403	10	1
83	498	456	27	1
84	384	491	20	1
85	355	174	33	1
86	97	288	22	1
87	316	284	20	1
88	334	403	26	1
89	415	223	20	1
90	230	320	8	1
91	432	199	7	1
92	92	18	8	1
93	273	300	30	1
94	269	112	19	1
95	429	389	18	1
96	371	71	21	1
97	5	297	10	1
98	414	378	23	1
99	38	15	3	1
100	2	295	30	1
101	237	254	20	1
102	54	445	10	1
103	382	110	24	1
104	438	488	18	1
105	395	331	20	1
106	230	487	20	1
107	249	407	10	1
108	488	26	30	1
109	151	81	28	1
110	483	14	10	1
111	0	422	8	1
112	429	67	16	1
113	195	464	20	1
114	356	256	19	1
115	264	180	33	1
116	94	235	20	1
117	474	96	30	1
118	268	52	10	1
119	44	440	24	1
120	7	382	27	1
121	459	53	20	1
122	491	25	10	1
123	439	243	20	1
124	210	185	20	1
125	150	68	23	1
126	201	270	10	1
127	0	188	26	1
128	103	464	22	1
129	325	56	13	1
130	44	344	12	1
131	418	75	11	1
132	472	57	17	1
133	460	328	13	1
134	89	270	10	1
135	374	190	20	1
136	463	253	23	1
137	97	93	20	1
138	163	472	9	1
139	29	336	22	1
140	84	453	19	1
141	294	421	26	1
142	343	62	10	1
143	371	193	20	1
144	142	372	18	1
145	66	88	2	1
146	395	332	10	1
147	93	413	17	1
148	267	394	10	1
149	249	258	30	1
150	472	129	10	1
151	87	3	13	1
152	62	326	20	1
153	212	186	11	1
154	241	402	11	1
155	439	266	10	1
156	79	80	19	1
157	62	453	10	1
158	188	151	7	1
159	386	154	31	1
160	38	301	20	1
161	192	265	10	1
162	371	192	30	1
163	64	294	12	1
164	381	494	10	1
165	437	12	20	1
166	186	135	24	1
167	459	10	10	1
168	175	422	24	1
169	274	48	10	1
170	488	173	20	1
171	398	97	10	1
172	385	17	40	1
173	180	283	23	1
174	71	12	2	1
175	343	49	10	1
176	248	251	20	1
177	7	194	29	1
178	322	290	23	1
179	410	399	25	1
180	398	103	30	1
181	385	285	13	1
182	179	497	1	1
183	464	13	20	1
184	492	335	10	1
185	27	464	21	1
186	231	29	14	1
187	157	38	3	1
188	439	268	10	1
189	149	214	7	1
190	187	73	18	1
191	429	169	8	1
192	350	199	21	1
193	60	231	32	1
194	448	404	15	1
195	481	20	20	1
196	436	25	19	1
197	111	459	20	1
198	389	17	10	1
199	148	208	22	1
200	475	477	20	1
201	390	325	30	1
202	346	354	8	1
203	91	266	10	1
204	17	65	20	1
205	391	112	24	1
206	224	203	20	1
207	426	231	24	1
208	260	472	33	1
209	265	0	10	1
210	391	293	20	1
211	411	421	20	1
212	132	30	20	1
213	475	480	30	1
214	286	244	31	1
215	436	237	20	1
216	402	284	30	1
217	287	397	12	1
218	272	420	7	1
219	477	120	10	1
220	145	434	20	1
221	33	286	11	1
222	370	262	15	1
223	393	20	20	1
224	330	308	24	1
225	246	398	40	1
226	482	184	14	1
227	451	305	13	1
228	226	316	21	1
229	110	459	30	1
230	244	250	10	1
231	458	16	20	1
232	390	34	7	1
233	423	214	20	1
234	219	215	32	1
235	326	118	10	1
236	365	74	24	1
237	331	356	13	1
238	210	398	10	1
239	403	93	10	1
240	248	404	30	1
241	65	62	15	1
242	460	13	20	1
243	0	293	30	1
244	211	248	26	1
245	484	174	10	1
246	175	352	12	1
247	455	168	21	1
248	224	191	20	1
249	439	156	2	1
250	434	359	13	1
251	118	314	26	1
252	234	246	10	1
253	406	450	20	1
254	75	118	21	1
255	115	395	11	1
256	329	456	19	1
257	218	403	15	1
258	149	341	6	1
259	253	74	20	1
260	436	241	20	1
261	238	203	10	1
262	405	455	40	1
263	485	27	10	1
264	323	118	20	1
265	330	371	1	1
266	25	65	10	1
267	406	96	20	1
268	49	451	20	1
269	307	249	10	1
270	178	135	21	1
271	299	353	34	1
272	236	213	20	1
273	355	177	20	1
274	394	23	20	1
275	306	235	25	1
276	90	477	18	1
277	379	486	22	1
278	435	16	10	1
279	8	497	40	1
280	150	484	16	1
281	213	399	18	1
282	391	18	10	1
283	111	392	18	1
284	330	281	14	1
285	344	203	14	1
286	91	235	10	1
287	346	60	10	1
288	483	27	20	1
289	382	498	10	1
290	457	492	7	1
291	291	213	23	1
292	154	374	36	1
293	225	196	10	1
294	94	40	24	1
295	0	356	13	1
296	297	283	28	1
297	371	423	10	1
298	417	217	30	1
299	500	228	8	1
300	412	214	10	1
301	442	289	25	1
302	157	269	31	1
303	440	241	10	1
304	100	266	20	1
305	111	178	18	1
306	91	101	10	1
307	25	307	10	1
308	135	400	20	1
309	58	458	10	1
310	133	26	10	1
311	211	386	20	1
312	94	97	20	1
313	30	155	9	1
314	208	184	20	1
315	394	333	20	1
316	355	180	30	1
317	241	180	13	1
318	21	485	30	1
319	80	251	14	1
320	476	61	36	1
321	406	94	10	1
322	364	71	5	1
323	418	221	10	1
324	274	441	12	1
325	304	97	20	1
326	297	102	10	1
327	250	405	20	1
328	111	463	20	1
329	408	279	20	1
330	263	418	25	1
331	480	119	7	1
332	420	383	27	1
333	142	14	18	1
334	73	328	20	1
335	50	438	20	1
336	441	7	20	1
337	462	14	20	1
338	360	294	9	1
339	58	39	12	1
340	58	391	16	1
341	410	285	20	1
342	96	97	20	1
343	21	64	20	1
344	238	210	30	1
345	479	121	10	1
346	200	178	20	1
347	216	341	19	1
348	48	437	4	1
349	200	270	20	1
350	357	181	20	1
351	476	174	30	1
352	400	286	10	1
353	351	481	10	1
