c2_8_10

VEHICLE CAPACITY
600

DEPOT
XCOORD.    YCOORD.
0           0

NOMBER OF EVENTS
800

DE. NO.  XCOORD.    YCOORD.    DEMAND   DELIVERY
1	271	343	10	1
2	85	208	20	1
3	82	179	30	1
4	132	172	10	1
5	278	109	10	1
6	117	170	20	1
7	96	113	20	1
8	165	85	10	1
9	371	171	10	1
10	141	105	20	1
11	150	77	30	1
12	75	208	30	1
13	287	233	10	1
14	113	92	30	1
15	271	375	30	1
16	201	206	20	1
17	352	291	10	1
18	368	125	10	1
19	216	84	10	1
20	183	37	20	1
21	235	115	20	1
22	273	345	20	1
23	150	178	10	1
24	190	186	40	1
25	280	24	20	1
26	282	95	20	1
27	261	268	10	1
28	212	93	30	1
29	228	162	30	1
30	379	136	20	1
31	72	221	20	1
32	73	195	20	1
33	351	272	10	1
34	57	183	20	1
35	106	50	20	1
36	264	253	20	1
37	70	184	20	1
38	255	15	20	1
39	270	355	30	1
40	380	135	20	1
41	110	84	10	1
42	355	192	10	1
43	77	209	20	1
44	93	65	40	1
45	183	156	20	1
46	182	78	30	1
47	237	373	30	1
48	134	251	10	1
49	136	240	10	1
50	267	125	20	1
51	197	184	30	1
52	167	156	20	1
53	268	124	10	1
54	127	62	10	1
55	127	180	30	1
56	127	350	10	1
57	146	373	20	1
58	67	109	10	1
59	121	232	10	1
60	134	195	20	1
61	96	104	20	1
62	112	65	30	1
63	351	267	20	1
64	34	58	20	1
65	312	217	20	1
66	143	180	30	1
67	63	184	10	1
68	282	248	10	1
69	152	363	20	1
70	234	361	30	1
71	282	198	10	1
72	377	124	10	1
73	252	365	30	1
74	90	121	10	1
75	253	205	10	1
76	137	364	20	1
77	93	145	10	1
78	79	139	30	1
79	343	161	10	1
80	74	126	10	1
81	212	81	30	1
82	371	143	20	1
83	279	111	10	1
84	146	343	10	1
85	265	377	30	1
86	214	88	10	1
87	191	175	30	1
88	283	124	10	1
89	368	103	20	1
90	59	115	30	1
91	249	121	20	1
92	246	247	20	1
93	110	89	10	1
94	151	352	10	1
95	290	205	10	1
96	254	106	10	1
97	93	55	20	1
98	78	97	30	1
99	273	7	20	1
100	263	118	20	1
101	150	381	20	1
102	73	205	10	1
103	275	209	10	1
104	204	146	30	1
105	248	377	20	1
106	262	199	30	1
107	276	252	30	1
108	331	197	20	1
109	215	174	30	1
110	334	177	10	1
111	272	78	20	1
112	133	196	10	1
113	66	228	20	1
114	351	264	20	1
115	132	360	20	1
116	146	208	20	1
117	294	26	10	1
118	271	122	20	1
119	218	109	10	1
120	388	145	40	1
121	33	78	20	1
122	154	355	10	1
123	275	16	20	1
124	200	18	30	1
125	374	121	30	1
126	332	284	10	1
127	190	138	10	1
128	257	102	20	1
129	337	282	10	1
130	283	362	10	1
131	195	46	10	1
132	73	129	10	1
133	366	195	20	1
134	162	96	20	1
135	252	253	10	1
136	51	95	20	1
137	292	20	10	1
138	76	210	30	1
139	252	205	20	1
140	272	200	10	1
141	380	153	20	1
